timestamp,Power,airTemperature,dewTemperature,windSpeed,hour,day_of_week,month
2016-12-23 07:00:00,178.035,9.2,5.7,10.0,7,4,12
2016-12-23 08:00:00,206.955,9.8,5.9,10.0,8,4,12
2016-12-23 09:00:00,258.4525,10.5,6.7,12.0,9,4,12
2016-12-23 10:00:00,272.3025,10.5,8.1,12.0,10,4,12
2016-12-23 11:00:00,281.1725,10.8,8.8,12.0,11,4,12
2016-12-23 12:00:00,278.1275,11.4,9.7,13.0,12,4,12
2016-12-23 13:00:00,220.6125,7.5,5.7,13.0,13,4,12
2016-12-23 14:00:00,193.67,8.1,5.6,11.0,14,4,12
2016-12-23 15:00:00,195.325,7.5,4.1,13.0,15,4,12
2016-12-23 16:00:00,189.645,7.6,3.4,9.0,16,4,12
2016-12-23 17:00:00,200.8275,7.0,2.0,10.0,17,4,12
2016-12-23 18:00:00,200.6525,6.0,2.0,11.0,18,4,12
2016-12-23 19:00:00,201.4725,5.4,2.2,10.0,19,4,12
2016-12-23 20:00:00,190.345,5.5,1.3,9.0,20,4,12
2016-12-23 21:00:00,187.005,5.2,1.1,10.0,21,4,12
2016-12-23 22:00:00,180.525,4.9,1.6,9.0,22,4,12
2016-12-23 23:00:00,177.74,4.9,1.2,11.0,23,4,12
2016-12-24 00:00:00,174.8475,5.3,0.9,12.0,0,5,12
2016-12-24 01:00:00,174.7325,5.9,1.4,12.0,1,5,12
2016-12-24 02:00:00,173.47,5.7,1.8,10.0,2,5,12
2016-12-24 03:00:00,170.98,5.6,2.1,9.0,3,5,12
2016-12-24 04:00:00,168.9125,5.3,2.9,9.0,4,5,12
2016-12-24 05:00:00,167.8625,5.7,3.2,10.0,5,5,12
2016-12-24 06:00:00,167.835,6.1,3.4,10.0,6,5,12
2016-12-24 07:00:00,196.8975,6.0,4.3,10.0,7,5,12
2016-12-24 08:00:00,210.3975,6.1,4.2,9.0,8,5,12
2016-12-24 09:00:00,204.625,6.5,4.2,10.0,9,5,12
2016-12-24 10:00:00,185.28,6.7,4.5,9.0,10,5,12
2016-12-24 11:00:00,180.8525,7.5,4.6,10.0,11,5,12
2016-12-24 12:00:00,180.8625,8.5,5.1,11.0,12,5,12
2016-12-24 13:00:00,168.275,9.0,5.6,10.0,13,5,12
2016-12-24 14:00:00,166.675,9.7,5.4,8.0,14,5,12
2016-12-24 15:00:00,164.6,9.4,5.8,7.0,15,5,12
2016-12-24 16:00:00,168.975,8.5,7.0,8.0,16,5,12
2016-12-24 17:00:00,172.6725,8.3,7.2,7.0,17,5,12
2016-12-24 18:00:00,174.57,8.3,7.3,8.0,18,5,12
2016-12-24 19:00:00,169.3225,8.7,7.3,8.0,19,5,12
2016-12-24 20:00:00,165.3775,8.8,7.4,10.0,20,5,12
2016-12-24 21:00:00,161.1075,9.4,7.4,11.0,21,5,12
2016-12-24 22:00:00,154.77,9.9,7.9,12.0,22,5,12
2016-12-25 00:00:00,151.955,11.1,9.3,10.0,0,6,12
2016-12-25 02:00:00,151.7475,11.9,9.6,8.0,2,6,12
2016-12-25 04:00:00,153.3725,12.2,9.9,9.0,4,6,12
2016-12-25 05:00:00,151.7775,12.2,9.9,11.0,5,6,12
2016-12-25 06:00:00,154.03,11.7,10.2,8.0,6,6,12
2016-12-25 07:00:00,181.0125,11.8,10.2,8.0,7,6,12
2016-12-25 08:00:00,200.1175,11.9,9.6,9.0,8,6,12
2016-12-25 09:00:00,186.835,12.1,8.0,10.0,9,6,12
2016-12-25 10:00:00,181.915,12.3,8.1,11.0,10,6,12
2016-12-25 11:00:00,180.3125,12.6,8.6,11.0,11,6,12
2016-12-25 12:00:00,178.3475,12.9,9.2,13.0,12,6,12
2016-12-25 13:00:00,168.8325,12.9,9.9,12.0,13,6,12
2016-12-25 14:00:00,165.6025,13.2,10.1,12.0,14,6,12
2016-12-25 15:00:00,165.5425,10.0,8.4,14.0,15,6,12
2016-12-25 16:00:00,164.24,8.8,6.5,12.0,16,6,12
2016-12-25 17:00:00,168.1575,8.7,4.3,11.0,17,6,12
2016-12-25 18:00:00,169.5175,8.0,3.3,10.0,18,6,12
2016-12-25 19:00:00,169.065,7.9,4.0,9.0,19,6,12
2016-12-25 20:00:00,161.215,7.8,3.0,10.0,20,6,12
2016-12-25 21:00:00,167.67,7.1,2.4,10.0,21,6,12
2016-12-25 22:00:00,164.63,6.5,2.6,9.0,22,6,12
2016-12-25 23:00:00,164.5025,6.0,2.7,8.0,23,6,12
2016-12-26 00:00:00,167.625,6.0,1.8,13.0,0,0,12
2016-12-26 01:00:00,166.585,5.3,2.4,11.0,1,0,12
2016-12-26 02:00:00,171.61,4.5,2.0,10.0,2,0,12
2016-12-26 03:00:00,171.81,4.7,0.8,11.0,3,0,12
2016-12-26 04:00:00,170.7025,4.0,0.1,10.0,4,0,12
2016-12-26 05:00:00,172.41,3.9,-0.5,9.0,5,0,12
2016-12-26 06:00:00,171.055,3.4,-0.8,9.0,6,0,12
2016-12-26 07:00:00,198.495,3.6,-0.4,10.0,7,0,12
2016-12-26 08:00:00,223.895,3.7,0.4,11.0,8,0,12
2016-12-26 10:00:00,185.5525,3.8,1.0,8.0,10,0,12
2016-12-26 11:00:00,213.8325,4.8,1.0,7.0,11,0,12
2016-12-26 12:00:00,201.195,5.7,1.1,8.0,12,0,12
2016-12-26 13:00:00,183.29,6.4,1.1,7.0,13,0,12
2016-12-26 14:00:00,178.8075,6.8,0.6,8.0,14,0,12
2016-12-26 15:00:00,177.42,6.2,0.8,7.0,15,0,12
2016-12-26 16:00:00,211.76,5.5,1.1,6.0,16,0,12
2016-12-26 17:00:00,193.045,4.7,1.2,5.0,17,0,12
2016-12-26 18:00:00,185.9525,4.8,1.2,6.0,18,0,12
2016-12-26 19:00:00,181.22,4.8,0.8,5.0,19,0,12
2016-12-26 20:00:00,172.4725,4.3,0.8,7.0,20,0,12
2016-12-26 21:00:00,172.1375,4.0,0.7,7.0,21,0,12
2016-12-26 22:00:00,163.9025,3.4,0.7,4.0,22,0,12
2016-12-26 23:00:00,162.6125,2.9,0.1,4.0,23,0,12
2016-12-27 00:00:00,164.1075,2.1,0.0,3.0,0,1,12
2016-12-27 01:00:00,163.8275,2.9,0.3,4.0,1,1,12
2016-12-27 02:00:00,159.3975,3.6,0.4,5.0,2,1,12
2016-12-27 03:00:00,161.55,4.2,0.5,3.0,3,1,12
2016-12-27 04:00:00,160.475,4.0,-0.2,4.0,4,1,12
2016-12-27 05:00:00,163.1025,3.4,-0.3,3.0,5,1,12
2016-12-27 06:00:00,159.9525,3.1,-0.4,3.0,6,1,12
2016-12-27 07:00:00,189.24,2.1,-1.1,3.0,7,1,12
2016-12-27 08:00:00,223.46,1.6,-1.1,3.0,8,1,12
2016-12-27 09:00:00,258.435,1.3,-1.1,3.0,9,1,12
2016-12-27 10:00:00,261.0975,2.8,-0.6,3.0,10,1,12
2016-12-27 11:00:00,263.015,3.9,0.7,2.0,11,1,12
2016-12-27 12:00:00,264.345,5.4,2.0,2.0,12,1,12
2016-12-27 13:00:00,205.9225,8.2,1.6,2.0,13,1,12
2016-12-27 14:00:00,193.2125,6.9,2.2,3.0,14,1,12
2016-12-27 15:00:00,186.0825,7.4,2.3,3.0,15,1,12
2016-12-27 16:00:00,185.2325,7.5,2.4,3.0,16,1,12
2016-12-27 17:00:00,192.1275,7.1,2.0,4.0,17,1,12
2016-12-27 18:00:00,192.2075,6.3,1.8,3.0,18,1,12
2016-12-27 19:00:00,186.0475,6.7,1.7,3.0,19,1,12
2016-12-27 20:00:00,181.3275,6.2,1.9,4.0,20,1,12
2016-12-27 21:00:00,169.07,6.5,2.1,4.0,21,1,12
2016-12-27 22:00:00,164.7325,6.8,2.5,4.0,22,1,12
2016-12-27 23:00:00,157.96,6.5,3.5,4.0,23,1,12
2016-12-28 00:00:00,155.4825,6.7,4.7,4.0,0,2,12
2016-12-28 02:00:00,155.9975,6.7,4.4,3.0,2,2,12
2016-12-28 03:00:00,153.9825,5.5,3.9,2.0,3,2,12
2016-12-28 04:00:00,154.6125,7.1,3.7,3.0,4,2,12
2016-12-28 05:00:00,159.39,5.9,3.2,4.0,5,2,12
2016-12-28 06:00:00,161.145,3.6,1.7,2.0,6,2,12
2016-12-28 07:00:00,186.905,1.3,0.6,2.0,7,2,12
2016-12-28 08:00:00,220.29,-0.3,-0.9,3.0,8,2,12
2016-12-28 09:00:00,255.94,0.6,0.2,2.0,9,2,12
2016-12-28 10:00:00,262.1725,2.2,2.0,1.0,10,2,12
2016-12-28 11:00:00,266.645,5.9,4.9,0.0,11,2,12
2016-12-28 12:00:00,264.8675,8.3,4.7,1.0,12,2,12
2016-12-28 13:00:00,201.4875,10.4,4.1,2.0,13,2,12
2016-12-28 14:00:00,184.685,11.1,3.8,2.0,14,2,12
2016-12-28 15:00:00,183.9525,8.9,4.3,3.0,15,2,12
2016-12-28 16:00:00,192.8425,7.5,3.8,3.0,16,2,12
2016-12-28 17:00:00,193.2725,2.7,1.4,3.0,17,2,12
2016-12-28 18:00:00,191.73,1.1,0.2,1.0,18,2,12
2016-12-28 19:00:00,188.1575,0.6,0.1,1.0,19,2,12
2016-12-28 20:00:00,177.825,-0.6,-1.0,1.0,20,2,12
2016-12-28 21:00:00,170.3125,-0.6,-0.8,2.0,21,2,12
2016-12-28 22:00:00,161.82,0.1,-0.2,2.0,22,2,12
2016-12-28 23:00:00,161.975,0.7,0.5,2.0,23,2,12
2016-12-29 00:00:00,162.4125,-2.0,-2.3,0.0,0,3,12
2016-12-29 01:00:00,159.9125,1.5,1.1,3.0,1,3,12
2016-12-29 02:00:00,158.195,1.5,1.4,1.0,2,3,12
2016-12-29 03:00:00,161.685,3.3,2.9,2.0,3,3,12
2016-12-29 04:00:00,165.2575,3.2,1.9,3.0,4,3,12
2016-12-29 05:00:00,161.7725,1.2,-0.1,1.0,5,3,12
2016-12-29 06:00:00,160.3,0.7,0.5,2.0,6,3,12
2016-12-29 07:00:00,183.9225,1.5,1.0,2.0,7,3,12
2016-12-29 08:00:00,217.2175,1.8,1.5,2.0,8,3,12
2016-12-29 09:00:00,253.905,4.7,3.7,3.0,9,3,12
2016-12-29 10:00:00,256.415,6.3,4.6,3.0,10,3,12
2016-12-29 11:00:00,256.15,8.0,5.3,3.0,11,3,12
2016-12-29 12:00:00,263.815,8.8,5.5,4.0,12,3,12
2016-12-29 13:00:00,204.5125,9.0,5.6,4.0,13,3,12
2016-12-29 14:00:00,181.1975,9.3,5.7,4.0,14,3,12
2016-12-29 15:00:00,176.6675,9.4,5.6,5.0,15,3,12
2016-12-29 16:00:00,173.9025,9.3,5.8,3.0,16,3,12
2016-12-29 17:00:00,179.0675,9.8,5.6,4.0,17,3,12
2016-12-29 18:00:00,172.07,7.6,4.9,3.0,18,3,12
2016-12-29 19:00:00,170.11,9.0,6.0,3.0,19,3,12
2016-12-29 20:00:00,166.0075,9.4,5.9,4.0,20,3,12
2016-12-29 21:00:00,157.8975,9.3,5.8,7.0,21,3,12
2016-12-30 07:00:00,168.1675,10.7,7.2,5.0,7,4,12
2016-12-30 08:00:00,200.9125,10.0,7.4,4.0,8,4,12
2016-12-30 09:00:00,249.665,10.6,7.8,5.0,9,4,12
2016-12-30 10:00:00,259.8,11.0,7.9,6.0,10,4,12
2016-12-30 11:00:00,258.37,11.3,8.1,6.0,11,4,12
2016-12-30 12:00:00,261.2875,11.5,8.2,7.0,12,4,12
2016-12-30 13:00:00,203.25,11.8,7.7,7.0,13,4,12
2016-12-30 14:00:00,178.8225,11.8,7.4,6.0,14,4,12
2016-12-30 15:00:00,177.8075,11.6,7.5,7.0,15,4,12
2016-12-30 16:00:00,170.605,11.3,7.6,7.0,16,4,12
2016-12-30 17:00:00,171.91,10.8,7.8,5.0,17,4,12
2016-12-30 18:00:00,166.325,11.0,8.0,6.0,18,4,12
2016-12-30 19:00:00,158.1525,10.8,7.8,6.0,19,4,12
2016-12-30 20:00:00,156.8325,10.6,8.0,5.0,20,4,12
2016-12-30 21:00:00,157.7625,11.0,7.4,7.0,21,4,12
2016-12-31 07:00:00,164.7625,9.8,5.8,8.0,7,5,12
2016-12-31 08:00:00,187.9775,9.4,6.2,5.0,8,5,12
2016-12-31 09:00:00,178.9925,9.4,6.5,6.0,9,5,12
2016-12-31 10:00:00,170.86,9.2,6.0,7.0,10,5,12
2016-12-31 11:00:00,172.2925,9.5,5.9,7.0,11,5,12
2016-12-31 12:00:00,167.4325,9.6,5.8,9.0,12,5,12
2016-12-31 13:00:00,160.6275,9.5,6.1,9.0,13,5,12
2016-12-31 14:00:00,153.78,9.8,6.1,8.0,14,5,12
2016-12-31 15:00:00,159.6975,9.8,5.9,9.0,15,5,12
2016-12-31 16:00:00,157.7925,9.6,5.7,9.0,16,5,12
2016-12-31 17:00:00,160.27,9.6,5.3,10.0,17,5,12
2016-12-31 18:00:00,161.0425,9.8,5.3,9.0,18,5,12
2016-12-31 19:00:00,157.535,9.7,5.4,9.0,19,5,12
2017-01-01 00:00:00,158.33,5.3,3.9,5.0,0,6,1
2017-01-01 01:00:00,160.9375,4.9,4.3,4.0,1,6,1
2017-01-01 02:00:00,159.905,5.0,3.7,4.0,2,6,1
2017-01-01 03:00:00,185.1425,4.2,2.7,6.0,3,6,1
2017-01-01 04:00:00,193.555,3.6,1.9,6.0,4,6,1
2017-01-01 05:00:00,185.0975,2.8,1.3,7.0,5,6,1
2017-01-01 06:00:00,175.3675,1.7,0.4,6.0,6,6,1
2017-01-01 07:00:00,169.545,1.6,0.2,7.0,7,6,1
2017-01-01 08:00:00,175.1775,2.0,0.3,6.0,8,6,1
2017-01-01 09:00:00,175.7075,2.6,0.2,6.0,9,6,1
2017-01-01 10:00:00,172.8125,3.0,0.5,6.0,10,6,1
2017-01-01 11:00:00,175.705,3.6,0.4,6.0,11,6,1
2017-01-01 12:00:00,179.1725,4.4,0.6,7.0,12,6,1
2017-01-01 13:00:00,180.3275,4.9,0.8,8.0,13,6,1
2017-01-01 14:00:00,177.6275,5.1,0.8,8.0,14,6,1
2017-01-01 15:00:00,176.8575,4.9,0.3,8.0,15,6,1
2017-01-01 16:00:00,175.44,4.7,1.0,6.0,16,6,1
2017-01-01 17:00:00,182.9225,4.5,0.9,7.0,17,6,1
2017-01-01 18:00:00,180.585,3.9,0.8,5.0,18,6,1
2017-01-01 19:00:00,185.4025,4.3,0.7,6.0,19,6,1
2017-01-01 20:00:00,174.85,4.1,1.1,6.0,20,6,1
2017-01-01 21:00:00,172.905,4.7,0.4,9.0,21,6,1
2017-01-01 22:00:00,165.165,5.2,1.4,7.0,22,6,1
2017-01-01 23:00:00,162.63,5.1,1.6,9.0,23,6,1
2017-01-02 00:00:00,181.1425,5.1,1.3,8.0,0,0,1
2017-01-02 01:00:00,181.285,4.7,0.9,6.0,1,0,1
2017-01-02 02:00:00,180.5875,4.6,0.6,6.0,2,0,1
2017-01-02 03:00:00,178.36,3.6,0.1,5.0,3,0,1
2017-01-02 04:00:00,178.08,3.3,-0.9,4.0,4,0,1
2017-01-02 05:00:00,177.4575,1.6,-1.1,4.0,5,0,1
2017-01-02 06:00:00,188.4825,-0.2,-2.3,3.0,6,0,1
2017-01-02 07:00:00,227.2225,0.4,-2.2,5.0,7,0,1
2017-01-02 08:00:00,324.045,-0.6,-2.7,4.0,8,0,1
2017-01-02 09:00:00,344.7275,-1.5,-3.3,3.0,9,0,1
2017-01-02 10:00:00,355.175,0.4,-2.4,5.0,10,0,1
2017-01-02 11:00:00,364.465,1.7,-1.8,5.0,11,0,1
2017-01-02 12:00:00,368.625,3.0,-0.9,5.0,12,0,1
2017-01-02 13:00:00,373.7925,3.9,0.2,4.0,13,0,1
2017-01-02 14:00:00,364.7625,4.2,0.4,4.0,14,0,1
2017-01-02 15:00:00,374.66,3.9,0.5,5.0,15,0,1
2017-01-02 16:00:00,346.7225,2.2,-0.3,4.0,16,0,1
2017-01-02 17:00:00,325.81,1.4,-0.2,4.0,17,0,1
2017-01-02 18:00:00,267.6075,1.2,-0.4,5.0,18,0,1
2017-01-02 19:00:00,257.6,0.8,-0.5,5.0,19,0,1
2017-01-02 20:00:00,236.4725,0.2,-0.8,5.0,20,0,1
2017-01-02 21:00:00,198.0275,0.2,-1.1,5.0,21,0,1
2017-01-02 22:00:00,176.0675,0.8,-0.7,4.0,22,0,1
2017-01-02 23:00:00,174.6225,0.6,-0.9,5.0,23,0,1
2017-01-03 00:00:00,187.86,0.5,-0.9,5.0,0,1,1
2017-01-03 01:00:00,186.215,0.0,-1.0,5.0,1,1,1
2017-01-03 02:00:00,184.0525,-0.6,-1.3,5.0,2,1,1
2017-01-03 03:00:00,186.3275,-0.8,-1.5,5.0,3,1,1
2017-01-03 04:00:00,184.7625,-0.9,-1.5,5.0,4,1,1
2017-01-03 05:00:00,181.5575,0.2,-0.5,5.0,5,1,1
2017-01-03 06:00:00,186.9775,0.3,-0.3,4.0,6,1,1
2017-01-03 07:00:00,217.22,0.7,-0.1,6.0,7,1,1
2017-01-03 08:00:00,316.0225,1.2,0.2,6.0,8,1,1
2017-01-03 09:00:00,354.175,2.0,0.6,6.0,9,1,1
2017-01-03 10:00:00,376.2925,2.9,1.1,5.0,10,1,1
2017-01-03 11:00:00,383.7475,3.3,1.1,6.0,11,1,1
2017-01-03 12:00:00,384.5,3.8,1.4,7.0,12,1,1
2017-01-03 13:00:00,382.8275,4.3,1.6,8.0,13,1,1
2017-01-03 14:00:00,375.625,4.6,1.8,8.0,14,1,1
2017-01-03 15:00:00,377.6725,4.9,2.0,7.0,15,1,1
2017-01-03 16:00:00,356.6425,4.8,1.9,8.0,16,1,1
2017-01-03 17:00:00,331.885,4.9,1.9,7.0,17,1,1
2017-01-03 18:00:00,278.285,4.8,2.3,7.0,18,1,1
2017-01-03 19:00:00,266.55,4.9,2.8,8.0,19,1,1
2017-01-03 20:00:00,241.66,4.5,3.4,7.0,20,1,1
2017-01-03 21:00:00,230.0225,4.8,3.6,7.0,21,1,1
2017-01-03 22:00:00,206.7025,4.7,3.5,5.0,22,1,1
2017-01-03 23:00:00,189.2,4.6,3.6,5.0,23,1,1
2017-01-04 00:00:00,174.0925,4.7,3.9,6.0,0,2,1
2017-01-04 01:00:00,176.835,4.7,3.9,6.0,1,2,1
2017-01-04 02:00:00,177.1975,4.6,3.9,6.0,2,2,1
2017-01-04 03:00:00,180.93,4.9,3.8,6.0,3,2,1
2017-01-04 04:00:00,182.4025,5.1,3.8,6.0,4,2,1
2017-01-04 05:00:00,174.38,4.6,3.6,5.0,5,2,1
2017-01-04 06:00:00,171.1425,4.1,3.5,5.0,6,2,1
2017-01-04 07:00:00,184.8625,4.6,3.7,6.0,7,2,1
2017-01-04 08:00:00,191.0125,4.9,4.0,5.0,8,2,1
2017-01-04 09:00:00,197.135,4.8,4.0,6.0,9,2,1
2017-01-04 10:00:00,201.195,5.1,4.3,6.0,10,2,1
2017-01-04 11:00:00,203.725,5.2,5.0,4.0,11,2,1
2017-01-04 12:00:00,209.8475,5.6,5.2,5.0,12,2,1
2017-01-04 13:00:00,209.1775,6.1,5.3,4.0,13,2,1
2017-01-04 14:00:00,211.5225,6.1,5.2,4.0,14,2,1
2017-01-04 15:00:00,209.6375,5.6,4.8,3.0,15,2,1
2017-01-04 16:00:00,213.7625,3.7,2.9,3.0,16,2,1
2017-01-04 17:00:00,205.5825,2.4,0.4,2.0,17,2,1
2017-01-04 18:00:00,201.7075,1.8,-0.1,3.0,18,2,1
2017-01-04 19:00:00,188.98,1.4,0.1,2.0,19,2,1
2017-01-04 20:00:00,183.075,0.1,-1.1,1.0,20,2,1
2017-01-04 21:00:00,178.1675,1.1,0.0,2.0,21,2,1
2017-01-04 22:00:00,176.265,1.7,0.5,1.0,22,2,1
2017-01-04 23:00:00,180.545,2.2,1.0,2.0,23,2,1
2017-01-05 00:00:00,155.6625,2.7,1.1,2.0,0,3,1
2017-01-05 01:00:00,153.8825,2.9,1.7,1.0,1,3,1
2017-01-05 02:00:00,152.3775,2.5,1.4,2.0,2,3,1
2017-01-05 03:00:00,151.9975,2.4,0.1,2.0,3,3,1
2017-01-05 04:00:00,152.725,3.6,1.0,3.0,4,3,1
2017-01-05 05:00:00,158.3375,3.5,1.5,2.0,5,3,1
2017-01-05 06:00:00,168.085,4.4,1.3,3.0,6,3,1
2017-01-05 07:00:00,197.0225,3.9,0.8,3.0,7,3,1
2017-01-05 08:00:00,214.185,3.3,0.4,3.0,8,3,1
2017-01-05 09:00:00,221.365,4.4,1.5,3.0,9,3,1
2017-01-05 10:00:00,237.64,3.7,2.3,3.0,10,3,1
2017-01-05 11:00:00,229.84,5.7,2.8,3.0,11,3,1
2017-01-05 12:00:00,232.105,6.5,2.1,2.0,12,3,1
2017-01-05 13:00:00,227.485,6.7,3.3,3.0,13,3,1
2017-01-05 14:00:00,225.4375,7.1,3.6,5.0,14,3,1
2017-01-05 15:00:00,221.83,7.2,4.0,6.0,15,3,1
2017-01-05 16:00:00,220.8375,7.1,4.6,5.0,16,3,1
2017-01-05 17:00:00,203.9925,6.9,4.5,3.0,17,3,1
2017-01-05 18:00:00,192.3575,6.9,4.4,3.0,18,3,1
2017-01-05 19:00:00,182.9275,6.5,4.2,3.0,19,3,1
2017-01-05 20:00:00,166.35,6.3,4.3,2.0,20,3,1
2017-01-05 21:00:00,163.0875,4.6,2.6,0.0,21,3,1
2017-01-05 22:00:00,159.7675,4.4,3.0,2.0,22,3,1
2017-01-05 23:00:00,170.175,5.2,4.0,1.0,23,3,1
2017-01-06 00:00:00,168.845,6.7,5.4,1.0,0,4,1
2017-01-06 01:00:00,165.9025,7.1,6.0,3.0,1,4,1
2017-01-06 02:00:00,167.0525,7.9,5.5,3.0,2,4,1
2017-01-06 03:00:00,165.1325,8.7,5.7,6.0,3,4,1
2017-01-06 04:00:00,171.575,8.6,6.3,7.0,4,4,1
2017-01-06 05:00:00,207.1325,9.1,6.8,6.0,5,4,1
2017-01-06 06:00:00,226.915,9.2,7.2,5.0,6,4,1
2017-01-06 07:00:00,309.585,9.3,7.5,6.0,7,4,1
2017-01-06 08:00:00,364.6675,9.7,7.8,6.0,8,4,1
2017-01-06 09:00:00,380.4875,9.9,8.2,6.0,9,4,1
2017-01-06 10:00:00,394.6525,10.1,9.0,6.0,10,4,1
2017-01-06 11:00:00,382.6525,10.6,9.2,5.0,11,4,1
2017-01-06 12:00:00,394.37,11.2,9.7,7.0,12,4,1
2017-01-06 13:00:00,382.235,11.1,10.0,7.0,13,4,1
2017-01-06 14:00:00,384.9575,11.3,10.2,7.0,14,4,1
2017-01-06 15:00:00,362.565,11.1,10.4,6.0,15,4,1
2017-01-06 16:00:00,335.5025,11.2,10.4,7.0,16,4,1
2017-01-06 17:00:00,274.21,11.1,10.4,6.0,17,4,1
2017-01-06 18:00:00,235.9375,11.3,10.6,6.0,18,4,1
2017-01-06 19:00:00,217.8125,11.4,10.7,6.0,19,4,1
2017-01-06 20:00:00,187.7575,11.0,10.0,4.0,20,4,1
2017-01-06 21:00:00,171.38,11.0,9.9,5.0,21,4,1
2017-01-06 22:00:00,168.8775,10.6,9.9,4.0,22,4,1
2017-01-06 23:00:00,166.4625,10.0,9.4,4.0,23,4,1
2017-01-07 00:00:00,186.7075,9.7,9.2,4.0,0,5,1
2017-01-07 01:00:00,187.0125,9.6,8.8,5.0,1,5,1
2017-01-07 04:00:00,191.75,9.2,8.3,3.0,4,5,1
2017-01-07 05:00:00,188.42,9.6,8.3,2.0,5,5,1
2017-01-07 06:00:00,175.9725,9.4,8.2,4.0,6,5,1
2017-01-07 07:00:00,182.74,9.3,8.7,4.0,7,5,1
2017-01-07 08:00:00,193.555,9.1,8.3,4.0,8,5,1
2017-01-07 09:00:00,195.1125,9.3,8.4,3.0,9,5,1
2017-01-07 10:00:00,195.1225,9.4,8.6,3.0,10,5,1
2017-01-07 11:00:00,202.5075,9.8,8.8,3.0,11,5,1
2017-01-07 12:00:00,201.56,10.0,8.4,2.0,12,5,1
2017-01-07 13:00:00,205.7975,10.2,8.3,3.0,13,5,1
2017-01-07 14:00:00,201.0925,10.3,8.0,4.0,14,5,1
2017-01-07 15:00:00,200.7125,10.1,8.1,3.0,15,5,1
2017-01-07 16:00:00,207.9875,9.2,7.8,0.0,16,5,1
2017-01-07 17:00:00,208.7525,9.1,7.7,1.0,17,5,1
2017-01-07 18:00:00,196.1925,7.8,6.6,2.0,18,5,1
2017-01-07 19:00:00,189.7475,7.9,7.2,2.0,19,5,1
2017-01-07 20:00:00,182.99,8.6,7.7,3.0,20,5,1
2017-01-07 21:00:00,173.8125,9.4,8.1,3.0,21,5,1
2017-01-07 22:00:00,173.235,8.7,8.0,3.0,22,5,1
2017-01-07 23:00:00,171.51,8.7,8.1,3.0,23,5,1
2017-01-08 00:00:00,196.3425,8.8,8.4,3.0,0,6,1
2017-01-08 01:00:00,189.19,8.1,7.1,5.0,1,6,1
2017-01-08 02:00:00,184.77,7.5,7.0,6.0,2,6,1
2017-01-08 03:00:00,183.51,7.6,6.8,4.0,3,6,1
2017-01-08 04:00:00,187.765,7.8,7.0,4.0,4,6,1
2017-01-08 05:00:00,225.12,7.9,7.2,4.0,5,6,1
2017-01-08 06:00:00,235.0325,7.8,7.3,3.0,6,6,1
2017-01-08 07:00:00,307.74,7.9,7.5,4.0,7,6,1
2017-01-08 08:00:00,344.8725,8.3,7.7,4.0,8,6,1
2017-01-08 09:00:00,377.39,8.8,8.1,3.0,9,6,1
2017-01-08 10:00:00,376.7,9.6,9.0,2.0,10,6,1
2017-01-08 11:00:00,388.225,9.9,9.0,4.0,11,6,1
2017-01-08 12:00:00,390.365,10.0,9.1,6.0,12,6,1
2017-01-08 13:00:00,388.3875,10.2,9.1,6.0,13,6,1
2017-01-08 14:00:00,390.7425,10.5,8.9,5.0,14,6,1
2017-01-08 15:00:00,378.5425,10.7,9.0,4.0,15,6,1
2017-01-08 16:00:00,343.1075,10.7,8.9,5.0,16,6,1
2017-01-08 17:00:00,266.325,10.8,9.0,4.0,17,6,1
2017-01-08 18:00:00,249.62,10.5,8.8,4.0,18,6,1
2017-01-08 19:00:00,232.7075,10.3,8.8,4.0,19,6,1
2017-01-08 20:00:00,224.9925,10.5,8.7,5.0,20,6,1
2017-01-08 21:00:00,210.8775,10.3,8.1,5.0,21,6,1
2017-01-08 22:00:00,206.8925,10.1,7.4,7.0,22,6,1
2017-01-08 23:00:00,195.505,9.8,7.3,7.0,23,6,1
2017-01-09 00:00:00,171.31,9.4,6.3,8.0,0,0,1
2017-01-09 01:00:00,171.085,9.4,6.5,8.0,1,0,1
2017-01-09 02:00:00,168.635,9.4,6.4,10.0,2,0,1
2017-01-09 03:00:00,169.9825,9.4,6.2,10.0,3,0,1
2017-01-09 04:00:00,177.32,8.9,6.9,10.0,4,0,1
2017-01-09 05:00:00,210.3025,9.2,6.9,7.0,5,0,1
2017-01-09 06:00:00,216.73,9.2,7.4,11.0,6,0,1
2017-01-09 07:00:00,284.6575,6.2,5.2,9.0,7,0,1
2017-01-09 08:00:00,325.385,5.9,4.4,7.0,8,0,1
2017-01-09 09:00:00,339.8975,5.7,4.0,6.0,9,0,1
2017-01-09 10:00:00,357.14,5.7,3.9,6.0,10,0,1
2017-01-09 11:00:00,362.3625,6.0,3.6,10.0,11,0,1
2017-01-09 12:00:00,366.07,6.9,3.3,10.0,12,0,1
2017-01-09 13:00:00,373.895,7.0,3.0,10.0,13,0,1
2017-01-09 14:00:00,370.71,7.1,2.7,9.0,14,0,1
2017-01-09 15:00:00,347.5925,6.7,2.8,8.0,15,0,1
2017-01-09 16:00:00,318.2425,5.8,2.9,6.0,16,0,1
2017-01-09 17:00:00,259.5825,5.6,2.5,8.0,17,0,1
2017-01-09 18:00:00,231.28,5.5,2.7,7.0,18,0,1
